,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,country_residence,country_company
2020,2023,Senior / Expert,FT,Data Analyst,150000,USD,150000,US,100,US,M,United States of America,United States of America
2021,2023,Senior / Expert,FT,Data Product Manager,145000,USD,145000,US,0,US,M,United States of America,United States of America
2022,2023,Senior / Expert,FT,Data Product Manager,120000,USD,120000,US,0,US,M,United States of America,United States of America
2023,2023,Entry Level / Junior,FT,Data Engineer,88000,USD,88000,US,0,US,M,United States of America,United States of America
2024,2023,Entry Level / Junior,FT,Data Engineer,60000,USD,60000,US,0,US,M,United States of America,United States of America
2025,2023,Senior / Expert,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M,United States of America,United States of America
2026,2023,Senior / Expert,FT,Machine Learning Engineer,174000,USD,174000,US,0,US,M,United States of America,United States of America
2027,2023,Senior / Expert,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
2028,2023,Senior / Expert,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
2029,2023,Senior / Expert,FT,Machine Learning Engineer,222405,USD,222405,US,0,US,M,United States of America,United States of America
2030,2023,Senior / Expert,FT,Machine Learning Engineer,172800,USD,172800,US,0,US,M,United States of America,United States of America
2031,2023,Senior / Expert,FT,Data Analyst,120350,USD,120350,US,100,US,M,United States of America,United States of America
2032,2023,Senior / Expert,FT,Data Analyst,74400,USD,74400,US,100,US,M,United States of America,United States of America
2033,2023,Senior / Expert,FT,Data Engineer,205600,USD,205600,US,0,US,L,United States of America,United States of America
2034,2023,Senior / Expert,FT,Data Engineer,105700,USD,105700,US,0,US,L,United States of America,United States of America
2035,2023,Senior / Expert,FT,Machine Learning Engineer,263500,USD,263500,US,100,US,M,United States of America,United States of America
2036,2023,Senior / Expert,FT,Machine Learning Engineer,189360,USD,189360,US,100,US,M,United States of America,United States of America
2037,2023,Senior / Expert,FT,AI Developer,230000,USD,230000,US,0,US,M,United States of America,United States of America
2038,2023,Senior / Expert,FT,AI Developer,124000,USD,124000,US,0,US,M,United States of America,United States of America
2039,2023,Senior / Expert,FT,Data Engineer,184800,USD,184800,US,0,US,M,United States of America,United States of America
2040,2023,Senior / Expert,FT,Data Engineer,161900,USD,161900,US,0,US,M,United States of America,United States of America
2041,2023,Senior / Expert,FT,Data Architect,310000,USD,310000,US,100,US,M,United States of America,United States of America
2042,2023,Senior / Expert,FT,Data Architect,206000,USD,206000,US,100,US,M,United States of America,United States of America
2043,2023,Senior / Expert,FT,AI Engineer,372000,USD,372000,US,0,US,M,United States of America,United States of America
2044,2023,Senior / Expert,FT,AI Engineer,223000,USD,223000,US,0,US,M,United States of America,United States of America
2045,2023,Intermediate,FT,Data Analyst,95000,USD,95000,US,100,US,M,United States of America,United States of America
2046,2023,Intermediate,FT,Data Analyst,80000,USD,80000,US,100,US,M,United States of America,United States of America
2047,2023,Intermediate,FT,Data Scientist,131000,USD,131000,US,100,US,M,United States of America,United States of America
2048,2023,Intermediate,FT,Data Scientist,110000,USD,110000,US,100,US,M,United States of America,United States of America
2049,2023,Intermediate,FT,Data Engineer,133000,USD,133000,US,0,US,M,United States of America,United States of America
2050,2023,Intermediate,FT,Data Engineer,58400,USD,58400,US,0,US,M,United States of America,United States of America
2051,2023,Senior / Expert,FT,Data Manager,233500,USD,233500,US,0,US,M,United States of America,United States of America
2052,2023,Senior / Expert,FT,Data Manager,146000,USD,146000,US,0,US,M,United States of America,United States of America
2053,2023,Senior / Expert,FT,Data Engineer,300000,USD,300000,US,0,US,M,United States of America,United States of America
2054,2023,Senior / Expert,FT,Data Engineer,130000,USD,130000,US,0,US,M,United States of America,United States of America
2055,2023,Senior / Expert,FT,Data Scientist,280889,USD,280889,US,0,US,M,United States of America,United States of America
2056,2023,Senior / Expert,FT,Data Scientist,187259,USD,187259,US,0,US,M,United States of America,United States of America
2057,2023,Senior / Expert,FT,AI Architect,305100,USD,305100,US,100,US,M,United States of America,United States of America
2058,2023,Senior / Expert,FT,AI Architect,146900,USD,146900,US,100,US,M,United States of America,United States of America
2059,2023,Entry Level / Junior,FT,BI Analyst,78800,USD,78800,US,0,US,M,United States of America,United States of America
2060,2023,Entry Level / Junior,FT,BI Analyst,44100,USD,44100,US,0,US,M,United States of America,United States of America
2061,2023,Intermediate,FT,MLOps Engineer,166000,USD,166000,US,0,US,M,United States of America,United States of America
2062,2023,Intermediate,FT,MLOps Engineer,73100,USD,73100,US,0,US,M,United States of America,United States of America
2063,2023,Senior / Expert,FT,Data Scientist,150000,USD,150000,US,100,US,M,United States of America,United States of America
2064,2023,Senior / Expert,FT,Data Scientist,80000,USD,80000,US,100,US,M,United States of America,United States of America
2065,2023,Senior / Expert,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,United States of America,United States of America
2066,2023,Senior / Expert,FT,Analytics Engineer,80000,USD,80000,US,100,US,M,United States of America,United States of America
2067,2023,Senior / Expert,FT,Data Scientist,170000,USD,170000,US,0,US,M,United States of America,United States of America
2068,2023,Senior / Expert,FT,Data Scientist,120000,USD,120000,US,0,US,M,United States of America,United States of America
2069,2023,Senior / Expert,FT,Data Engineer,110000,USD,110000,US,0,US,M,United States of America,United States of America
2070,2023,Senior / Expert,FT,Data Engineer,90000,USD,90000,US,0,US,M,United States of America,United States of America
2071,2023,Senior / Expert,FT,BI Engineer,202800,USD,202800,US,0,US,L,United States of America,United States of America
2072,2023,Senior / Expert,FT,BI Engineer,104300,USD,104300,US,0,US,L,United States of America,United States of America
2073,2023,Executive / Director,FT,Data Science Manager,272400,USD,272400,US,0,US,L,United States of America,United States of America
2074,2023,Executive / Director,FT,Data Science Manager,140100,USD,140100,US,0,US,L,United States of America,United States of America
2075,2023,Intermediate,FT,Data Engineer,154000,USD,154000,US,0,US,M,United States of America,United States of America
2076,2023,Intermediate,FT,Data Engineer,103000,USD,103000,US,0,US,M,United States of America,United States of America
2077,2023,Senior / Expert,FT,Machine Learning Engineer,223600,USD,223600,US,0,US,L,United States of America,United States of America
2078,2023,Senior / Expert,FT,Machine Learning Engineer,115000,USD,115000,US,0,US,L,United States of America,United States of America
2079,2023,Entry Level / Junior,FT,BI Developer,85600,USD,85600,US,0,US,M,United States of America,United States of America
2080,2023,Entry Level / Junior,FT,BI Developer,57000,USD,57000,US,0,US,M,United States of America,United States of America
2081,2023,Senior / Expert,FT,Data Engineer,190400,USD,190400,US,0,US,M,United States of America,United States of America
2082,2023,Senior / Expert,FT,Data Engineer,112000,USD,112000,US,0,US,M,United States of America,United States of America
2083,2023,Senior / Expert,FT,Data Strategist,119636,USD,119636,US,100,US,M,United States of America,United States of America
2084,2023,Senior / Expert,FT,Data Strategist,70374,USD,70374,US,100,US,M,United States of America,United States of America
2085,2023,Senior / Expert,FT,Data Engineer,304750,USD,304750,US,0,US,M,United States of America,United States of America
2086,2023,Senior / Expert,FT,Data Engineer,160000,USD,160000,US,0,US,M,United States of America,United States of America
2087,2023,Intermediate,FT,Data Analyst,98873,USD,98873,US,0,US,M,United States of America,United States of America
2088,2023,Intermediate,FT,Data Analyst,58161,USD,58161,US,0,US,M,United States of America,United States of America
2089,2023,Senior / Expert,FT,Analytics Engineer,138000,USD,138000,US,0,US,M,United States of America,United States of America
2090,2023,Senior / Expert,FT,Analytics Engineer,85500,USD,85500,US,0,US,M,United States of America,United States of America
2091,2023,Senior / Expert,FT,Data Scientist,307100,USD,307100,US,0,US,M,United States of America,United States of America
2092,2023,Senior / Expert,FT,Data Scientist,216800,USD,216800,US,0,US,M,United States of America,United States of America
2093,2023,Senior / Expert,FT,Data Scientist,153600,USD,153600,US,0,US,M,United States of America,United States of America
2094,2023,Senior / Expert,FT,Data Scientist,106800,USD,106800,US,0,US,M,United States of America,United States of America
2095,2023,Intermediate,FT,Data Analyst,250000,USD,250000,US,0,US,M,United States of America,United States of America
2096,2023,Intermediate,FT,Data Analyst,125000,USD,125000,US,0,US,M,United States of America,United States of America
2097,2023,Senior / Expert,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M,United States of America,United States of America
2098,2023,Senior / Expert,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M,United States of America,United States of America
2099,2023,Executive / Director,FT,Data Engineer,160000,USD,160000,US,0,US,M,United States of America,United States of America
2100,2023,Executive / Director,FT,Data Engineer,130000,USD,130000,US,0,US,M,United States of America,United States of America
2101,2023,Senior / Expert,FT,Data Scientist,180000,USD,180000,US,0,US,M,United States of America,United States of America
2102,2023,Senior / Expert,FT,Data Scientist,162000,USD,162000,US,0,US,M,United States of America,United States of America
2103,2023,Senior / Expert,FT,BI Engineer,185000,USD,185000,US,0,US,L,United States of America,United States of America
2104,2023,Senior / Expert,FT,BI Engineer,79600,USD,79600,US,0,US,L,United States of America,United States of America
2105,2023,Senior / Expert,FT,Data Analyst,164640,USD,164640,US,0,US,M,United States of America,United States of America
2106,2023,Senior / Expert,FT,Data Analyst,131712,USD,131712,US,0,US,M,United States of America,United States of America
2107,2023,Intermediate,FT,Data Analyst,74800,USD,74800,US,0,US,M,United States of America,United States of America
2108,2023,Intermediate,FT,Data Analyst,63600,USD,63600,US,0,US,M,United States of America,United States of America
2109,2023,Intermediate,FT,Data Scientist,138510,USD,138510,US,0,US,M,United States of America,United States of America
2110,2023,Intermediate,FT,Data Scientist,95490,USD,95490,US,0,US,M,United States of America,United States of America
2111,2023,Senior / Expert,FT,Data Engineer,280000,USD,280000,US,0,US,M,United States of America,United States of America
2112,2023,Senior / Expert,FT,Data Engineer,160000,USD,160000,US,0,US,M,United States of America,United States of America
2113,2023,Senior / Expert,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,United States of America,United States of America
